חשבון קרן,קרן,שם קרן,מספר נייר,שם נייר/סוג חשבון,מטבע,ערך נקוב,שער נייר,שער מטבע,"סה""כ ש""ח"
,5119435,חשבון פיקטיבי 15/85,5760301,חברהלישראלאגח14,"ש""ח",1528414,91.92,0,1404918.15
,5119435,חשבון פיקטיבי 15/85,5780168,אפקון החז אגח ד,"ש""ח",836496,106.95,0,894632.47
,5119435,חשבון פיקטיבי 15/85,6000236,חשמל     אגח 29,"ש""ח",2880000,119.98,0,3455424
,5119435,חשבון פיקטיבי 15/85,6040323,לאומי   אגח 178,"ש""ח",404796,99.13,0,401274.27
,5119435,חשבון פיקטיבי 15/85,6040422,לאומי   אגח 180,"ש""ח",2007843,95.92,0,1925923.01
,5119435,חשבון פיקטיבי 15/85,6040471,לאומי התח נד404,"ש""ח",13,5455000,0,709150
,5119435,חשבון פיקטיבי 15/85,6080238,כלל תעשאג טז-רמ,"ש""ח",396000.42,93.8,0,371448.39
,5119435,חשבון פיקטיבי 15/85,6120240,הכשרת ישוב אג22,"ש""ח",637436.11,106.81,0,680845.51
,5119435,חשבון פיקטיבי 15/85,6120323,הכשרת ישוב אג23,"ש""ח",1052998,105.4,0,1109859.89
,5119435,חשבון פיקטיבי 15/85,6390207,דיסק השק  אגח ו,"ש""ח",1104072.6,125.4,0,1384507.04
,5119435,חשבון פיקטיבי 15/85,6390348,דיסק השק  אגח י,"ש""ח",2210000.93,89.01,0,1967121.83
,5119435,חשבון פיקטיבי 15/85,6420095,לפידות קפט אגחא,"ש""ח",343598.7,98.56,0,338650.88
,5119435,חשבון פיקטיבי 15/85,6620488,פועלים  אגח 100,"ש""ח",1779000,92.78,0,1650556.2
,5119435,חשבון פיקטיבי 15/85,6620496,פועלים  אגח 200,"ש""ח",1741500,99.25,0,1728438.75
,5119435,חשבון פיקטיבי 15/85,6940167,אלקו     אגח יא,"ש""ח",21293,102.01,0,21720.99
,5119435,חשבון פיקטיבי 15/85,6990212,נכסים ובנ אגח ט,"ש""ח",1350000.75,86.18,0,1163430.65
,5119435,חשבון פיקטיבי 15/85,7150360,אזורים   אגח 12,"ש""ח",595516.93,98.32,0,585512.25
,5119435,חשבון פיקטיבי 15/85,7150444,אזורים   אגח 14,"ש""ח",3679,88.89,0,3270.26
,5119435,חשבון פיקטיבי 15/85,7200249,אנלייט אנר אג ג,"ש""ח",1087004,83.2,0,904387.33
,5119435,חשבון פיקטיבי 15/85,7200256,אנלייט אנ אגח ד,"ש""ח",812082,81.32,0,660385.08
,5119435,חשבון פיקטיבי 15/85,7300171,צור       אגח י,"ש""ח",385519.7,101.56,0,391533.81
,5119435,חשבון פיקטיבי 15/85,7300247,צור      אגח יא,"ש""ח",259214,89.9,0,233033.39
,5119435,חשבון פיקטיבי 15/85,7390222,אלקטרה    אגח ה,"ש""ח",1800000,97.55,0,1755900
,5119435,חשבון פיקטיבי 15/85,7480197,דיסקונט מנ נד ו,"ש""ח",9,5347710,0,481293.9
,5119435,חשבון פיקטיבי 15/85,7480247,דיסקונט מנ נד ז,"ש""ח",8,5520580,0,441646.4
,5119435,חשבון פיקטיבי 15/85,7480312,דיסקונט מנ נד ח,"ש""ח",8,4662999,0,373039.92
,5119435,חשבון פיקטיבי 15/85,7590128,גב ים     אגח ו,"ש""ח",360000,140.4,0,505440
,5119435,חשבון פיקטיבי 15/85,7590219,גב ים     אגח ט,"ש""ח",2248101,100.44,0,2257992.64
,5119435,חשבון פיקטיבי 15/85,7590284,גב ים     אגח י,"ש""ח",1883411,91.9,0,1730854.71
,5119435,חשבון פיקטיבי 15/85,7710254,גבאי מניבאגח יא,"ש""ח",200573,98.3,0,197163.26
,5119435,חשבון פיקטיבי 15/85,7980154,אידיבי פת אגח ט,"ש""ח",15714.3,68.94,0,10833.44
,5119435,חשבון פיקטיבי 15/85,8230716,מ.ק.מ.      713,"ש""ח",2250000,99.55,0,2239875
,5119435,חשבון פיקטיבי 15/85,8230914,מ.ק.מ.      913,"ש""ח",4055544,98.79,0,4006471.92
,5119435,חשבון פיקטיבי 15/85,8231029,מ.ק.מ.     1023,"ש""ח",2700000,98.34,0,2655180
,5119435,חשבון פיקטיבי 15/85,8231219,מ.ק.מ.     1213,"ש""ח",7200000,97.64,0,7030080
,5119435,חשבון פיקטיבי 15/85,8240111,מ.ק.מ.      114,"ש""ח",7704400,97.3,0,7496381.2
,5119435,חשבון פיקטיבי 15/85,9590431,גליל 5904,"ש""ח",13365000,145.22,0,19408653
,5119435,חשבון פיקטיבי 15/85,71021075,EWZ,"דולרים של ארה""ב",10710,29.94,3.7286,1195603.18
,5119435,חשבון פיקטיבי 15/85,71025076,SOXX,"דולרים של ארה""ב",90,489.67,3.7286,164320.52
,5119435,חשבון פיקטיבי 15/85,71025290,XLE,"דולרים של ארה""ב",2430,78.77,3.7286,713695.43
,5119435,חשבון פיקטיבי 15/85,71027767,EZJ LN,לירות שטרלינג,27000,485.4,4.6037,603351.71
,5119435,חשבון פיקטיבי 15/85,71079131,QTEC,"דולרים של ארה""ב",4860,141,3.7286,2555060.44
,5119435,חשבון פיקטיבי 15/85,71132187,TAN,"דולרים של ארה""ב",4050,70.77,3.7286,1068685.74
,5119435,חשבון פיקטיבי 15/85,71277149,ENPH,"דולרים של ארה""ב",855,165.2,3.7286,526649.84
,5119435,חשבון פיקטיבי 15/85,71348502,KWEB,"דולרים של ארה""ב",13050,26.08,3.7286,1269006.64
,5119435,חשבון פיקטיבי 15/85,71437578,BABA,"דולרים של ארה""ב",3690,80.97,3.7286,1114028.5
,5119435,חשבון פיקטיבי 15/85,71638464,FIH/U CN,"דולרים של ארה""ב",7200,13.12,3.7286,352218.47
,5119435,חשבון פיקטיבי 15/85,72764558,OPT ELEKTRION 06/20,"ש""ח",6668,0,0,0
,5119435,חשבון פיקטיבי 15/85,73069395,WNU3,"דולרים של ארה""ב",9,134.2187,3.7286,4504032.28
,5119435,חשבון פיקטיבי 15/85,73822462,QQQ US 06/16/23 P31,"דולרים של ארה""ב",63,0.64,3.7286,15033.72
,5119435,חשבון פיקטיבי 15/85,84332873,דלרCALL0365.0M305-,"ש""ח",225,67800,0,152550
,5119724,חשבון פיקטיבי מח 10\30\60,0,שווי נטו,,0,0,0,29952877.16
,5119724,חשבון פיקטיבי מח 10\30\60,0,יצירות פדיונות,,0,0,0,0
,5119724,חשבון פיקטיבי מח 10\30\60,0,הכנסות/הוצאות,,0,0,0,1594.67
,5119724,חשבון פיקטיבי מח 10\30\60,0,"עו""ש בש""ח",,0,0,0,-28912.74
,5119724,חשבון פיקטיבי מח 10\30\60,0,"עו""ש עתידי בש""ח",,0,0,0,-27.86
,5119724,חשבון פיקטיבי מח 10\30\60,126011,ג'י סיטי,"ש""ח",268,1125,0,3015
,5119724,חשבון פיקטיבי מח 10\30\60,161018,וואן טכנולוגיות,"ש""ח",107,4485,0,4798.95
,5119724,חשבון פיקטיבי מח 10\30\60,224014,כלל עסקי ביטוח,"ש""ח",198,5278,0,10450.44
,5119724,חשבון פיקטיבי מח 10\30\60,226019,מבנה,"ש""ח",1887,943,0,17794.41
,5119724,חשבון פיקטיבי מח 10\30\60,230011,בזק,"ש""ח",5533,485,0,26835.05
,5119724,חשבון פיקטיבי מח 10\30\60,232017,ישראמקו     יהש,"ש""ח",5180.2,125.1,0,6480.43
,5119724,חשבון פיקטיבי מח 10\30\60,256016,פורמולה מערכות,"ש""ח",31,25560,0,7923.6
,5119724,חשבון פיקטיבי מח 10\30\60,258012,תדיראן גרופ,"ש""ח",10,29820,0,2982
,5119724,חשבון פיקטיבי מח 10\30\60,273011,נייס,"ש""ח",71,70840,0,50296.4
,5119724,חשבון פיקטיבי מח 10\30\60,281014,איי.סי.אל,"ש""ח",1934,2181,0,42180.54
,5119724,חשבון פיקטיבי מח 10\30\60,288019,סקופ,"ש""ח",18,12980,0,2336.4
,5119724,חשבון פיקטיבי מח 10\30\60,314013,דנאל,"ש""ח",15,22480,0,3372
,5119724,חשבון פיקטיבי מח 10\30\60,323014,מליסרון,"ש""ח",71,23330,0,16564.3
,5119724,חשבון פיקטיבי מח 10\30\60,373019,אאורה,"ש""ח",385,548.1,0,2110.19
,5119724,חשבון פיקטיבי מח 10\30\60,390013,אלוני חץ,"ש""ח",449,2894,0,12994.06
,5119724,חשבון פיקטיבי מח 10\30\60,394015,רציו      יהש,"ש""ח",2247.5,284,0,6382.9
,5119724,חשבון פיקטיבי מח 10\30\60,400010,דוניץ,"ש""ח",8,17480,0,1398.4
,5119724,חשבון פיקטיבי מח 10\30\60,431015,אייאיאס,"ש""ח",9,27720,0,2494.8
,5119724,חשבון פיקטיבי מח 10\30\60,434019,ישראל קנדה,"ש""ח",340,734,0,2495.6
,5119724,חשבון פיקטיבי מח 10\30\60,445015,מטריקס,"ש""ח",95,6923,0,6576.85
,5119724,חשבון פיקטיבי מח 10\30\60,445015,מטריקס,"ש""ח",0,0,0,68.16
,5119724,חשבון פיקטיבי מח 10\30\60,475020,ניו-מד אנרג יהש,"ש""ח",1320,1070,0,14124
,5119724,חשבון פיקטיבי מח 10\30\60,475020,ניו-מד אנרג יהש,"דולרים של ארה""ב",56.4,0,3.7286,210.29
,5119724,חשבון פיקטיבי מח 10\30\60,566018,מנורה מב החז,"ש""ח",54,7899,0,4265.46
,5119724,חשבון פיקטיבי מח 10\30\60,576017,חברה לישראל,"ש""ח",12,102670,0,12320.4
,5119724,חשבון פיקטיבי מח 10\30\60,585018,הראל השקעות,"ש""ח",316,2980,0,9416.8
,5119724,חשבון פיקטיבי מח 10\30\60,593038,בינלאומי,"ש""ח",150,14300,0,21450
,5119724,חשבון פיקטיבי מח 10\30\60,593038,בינלאומי,"ש""ח",0,0,0,331.11
,5119724,חשבון פיקטיבי מח 10\30\60,604611,לאומי,"ש""ח",2300,2787,0,64101
,5119724,חשבון פיקטיבי מח 10\30\60,612010,הכשרת הישוב,"ש""ח",56,2675,0,1498
,5119724,חשבון פיקטיבי מח 10\30\60,613034,ישרס,"ש""ח",5,65170,0,3258.5
,5119724,חשבון פיקטיבי מח 10\30\60,627034,דלתא גליל,"ש""ח",29,14300,0,4147
,5119724,חשבון פיקטיבי מח 10\30\60,627034,דלתא גליל,"ש""ח",0,0,0,16.87
,5119724,חשבון פיקטיבי מח 10\30\60,629014,טבע,"ש""ח",1704,2835,0,48308.4
,5119724,חשבון פיקטיבי מח 10\30\60,642017,לפידות קפיטל,"ש""ח",70,5896,0,4127.2
,5119724,חשבון פיקטיבי מח 10\30\60,643015,נפטא,"ש""ח",82,1539,0,1261.98
,5119724,חשבון פיקטיבי מח 10\30\60,662577,פועלים,"ש""ח",2111,3136,0,66200.96
,5119724,חשבון פיקטיבי מח 10\30\60,691212,דיסקונט       א,"ש""ח",3092,1878,0,58067.76
,5119724,חשבון פיקטיבי מח 10\30\60,691212,דיסקונט       א,"ש""ח",0,0,0,952.51
,5119724,חשבון פיקטיבי מח 10\30\60,694034,אלקו,"ש""ח",24,13260,0,3182.4
,5119724,חשבון פיקטיבי מח 10\30\60,695437,מזרחי טפחות,"ש""ח",386,12640,0,48790.4
,5119724,חשבון פיקטיבי מח 10\30\60,695437,מזרחי טפחות,"ש""ח",0,0,0,615.08
,5119724,חשבון פיקטיבי מח 10\30\60,699017,נכסים ובנין,"ש""ח",8,16300,0,1304
,5119724,חשבון פיקטיבי מח 10\30\60,715011,אזורים,"ש""ח",184,897.4,0,1651.22
,5119724,חשבון פיקטיבי מח 10\30\60,720011,אנלייט אנרגיה,"ש""ח",293.7,6652,0,19536.92
,5119724,חשבון פיקטיבי מח 10\30\60,731018,ערד,"ש""ח",8,37100,0,2968
,5119724,חשבון פיקטיבי מח 10\30\60,739037,אלקטרה,"ש""ח",6,168590,0,10115.4
,5119724,חשבון פיקטיבי מח 10\30\60,746016,שטראוס,"ש""ח",131,8116,0,10631.96
,5119724,חשבון פיקטיבי מח 10\30\60,755017,אקויטל,"ש""ח",54.38,9884,0,5374.92
,5119724,חשבון פיקטיבי מח 10\30\60,763011,פיבי,"ש""ח",53.57,15120,0,8099.78
,5119724,חשבון פיקטיבי מח 10\30\60,767012,הפניקס,"ש""ח",507,3907,0,19808.49
,5119724,חשבון פיקטיבי מח 10\30\60,777037,שופרסל,"ש""ח",664,1912,0,12695.68
,5119724,חשבון פיקטיבי מח 10\30\60,823013,חג'ג',"ש""ח",52,1212,0,630.24
,5119724,חשבון פיקטיבי מח 10\30\60,829010,דלק רכב,"ש""ח",145,2894,0,4196.3
,5119724,חשבון פיקטיבי מח 10\30\60,1081074,איסתא,"ש""ח",35,7904,0,2766.4
,5119724,חשבון פיקטיבי מח 10\30\60,1081124,אלביט מערכות,"ש""ח",67,74770,0,50095.9
,5119724,חשבון פיקטיבי מח 10\30\60,1081165,מגדל ביטוח,"ש""ח",1186,402,0,4767.72
,5119724,חשבון פיקטיבי מח 10\30\60,1081603,פלסאון תעשיות,"ש""ח",8,16780,0,1342.4
,5119724,חשבון פיקטיבי מח 10\30\60,1081686,סאמיט,"ש""ח",111,4622,0,5130.42
,5119724,חשבון פיקטיבי מח 10\30\60,1081942,שיכון ובינוי,"ש""ח",720,808,0,5817.6
,5119724,חשבון פיקטיבי מח 10\30\60,1082114,אפולו פאוור,"ש""ח",49,1284,0,629.16
,5119724,חשבון פיקטיבי מח 10\30\60,1082312,מג'יק,"ש""ח",74,4838,0,3580.12
,5119724,חשבון פיקטיבי מח 10\30\60,1082379,טאואר,"ש""ח",275.22,15200,0,41833.44
,5119724,חשבון פיקטיבי מח 10\30\60,1082510,גילת,"ש""ח",142,2001,0,2841.42
,5119724,חשבון פיקטיבי מח 10\30\60,1082965,אודיוקודס,"ש""ח",63,3137,0,1976.31
,5119724,חשבון פיקטיבי מח 10\30\60,1083484,פרטנר,"ש""ח",375,1639,0,6146.25
,5119724,חשבון פיקטיבי מח 10\30\60,1084128,דלק קבוצה,"ש""ח",27,43200,0,11664
,5119724,חשבון פיקטיבי מח 10\30\60,1084557,נובה,"ש""ח",72,41400,0,29808
,5119724,חשבון פיקטיבי מח 10\30\60,1084698,חילן,"ש""ח",46,16710,0,7686.6
,5119724,חשבון פיקטיבי מח 10\30\60,1087022,פוקס,"ש""ח",21,28480,0,5980.8
,5119724,חשבון פיקטיבי מח 10\30\60,1087659,סאפיינס,"ש""ח",83,9280,0,7702.4
,5119724,חשבון פיקטיבי מח 10\30\60,1090315,דמרי,"ש""ח",21,21150,0,4441.5
,5119724,חשבון פיקטיבי מח 10\30\60,1091065,מיטרוניקס,"ש""ח",123.7,4425,0,5473.73
,5119724,חשבון פיקטיבי מח 10\30\60,1091065,מיטרוניקס,"ש""ח",0,0,0,49.67
,5119724,חשבון פיקטיבי מח 10\30\60,1094044,אלקטרה נדלן,"ש""ח",63,3748,0,2361.24
,5119724,חשבון פיקטיבי מח 10\30\60,1095264,קמטק,"ש""ח",89,11000,0,9790
,5119724,חשבון פיקטיבי מח 10\30\60,1095819,פריון נטוורק,"ש""ח",115,11300,0,12995
,5119724,חשבון פיקטיבי מח 10\30\60,1095835,ארפורט סיטי,"ש""ח",186,4913,0,9138.18
,5119724,חשבון פיקטיבי מח 10\30\60,1097260,ביג,"ש""ח",36,32460,0,11685.6
,5119724,חשבון פיקטיבי מח 10\30\60,1097278,אמות,"ש""ח",705,1821,0,12838.05
,5119724,חשבון פיקטיבי מח 10\30\60,1097278,אמות,"ש""ח",0,0,0,190.35
,5119724,חשבון פיקטיבי מח 10\30\60,1097948,אפריקה מגורים,"ש""ח",19,15760,0,2994.4
,5119724,חשבון פיקטיבי מח 10\30\60,1098565,רבוע נדלן,"ש""ח",14,20670,0,2893.8
,5119724,חשבון פיקטיבי מח 10\30\60,1098920,ריט 1,"ש""ח",484,1545,0,7477.8
,5119724,חשבון פיקטיבי מח 10\30\60,1099456,ממשל שקלית 1026,"ש""ח",972465,110.43,0,1073893.1
,5119724,חשבון פיקטיבי מח 10\30\60,1100007,פז נפט,"ש""ח",26.79,38300,0,10260.57
,5119724,חשבון פיקטיבי מח 10\30\60,1101534,סלקום,"ש""ח",330,1472,0,4857.6
,5119724,חשבון פיקטיבי מח 10\30\60,1102128,פרשקובסקי,"ש""ח",24,7408,0,1777.92
,5119724,חשבון פיקטיבי מח 10\30\60,1104249,רמי לוי,"ש""ח",21,21600,0,4536
,5119724,חשבון פיקטיבי מח 10\30\60,1104488,מגה אור,"ש""ח",73,6767,0,4939.91
,5119724,חשבון פיקטיבי מח 10\30\60,1105097,נטו מלינדה,"ש""ח",31,6412,0,1987.72
,5119724,חשבון פיקטיבי מח 10\30\60,1109644,סלע נדלן,"ש""ח",544,741.1,0,4031.58
,5119724,חשבון פיקטיבי מח 10\30\60,1110915,אדמה אגח ב,"ש""ח",74587.31,150.5,0,112253.9
,5119724,חשבון פיקטיבי מח 10\30\60,1110915,אדמה אגח ב,"ש""ח",0,0,0,2567.99
,5119724,חשבון פיקטיבי מח 10\30\60,1119080,לוינשטין נכסים,"ש""ח",13,7232,0,940.16
,5119724,חשבון פיקטיבי מח 10\30\60,1119478,עזריאלי קבוצה,"ש""ח",106,19870,0,21062.2
,5119724,חשבון פיקטיבי מח 10\30\60,1123017,לייבפרסון,"ש""ח",171,1475,0,2522.25
,5119724,חשבון פיקטיבי מח 10\30\60,1123355,אנרג'יקס,"ש""ח",822,1170,0,9617.4
,5119724,חשבון פיקטיבי מח 10\30\60,1123850,קרסו מוטורס,"ש""ח",80,2024,0,1619.2
,5119724,חשבון פיקטיבי מח 10\30\60,1125400,ממשל שקלית 0142,"ש""ח",970635,118.7,0,1152143.75
,5119724,חשבון פיקטיבי מח 10\30\60,1128347,בראק אן וי אגחב,"ש""ח",46209,111.95,0,51730.98
,5119724,חשבון פיקטיבי מח 10\30\60,1129501,איידיאיי ביטוח,"ש""ח",22,8282,0,1822.04
,5119724,חשבון פיקטיבי מח 10\30\60,1129543,אופקו הלת',"ש""ח",1023,527,0,5391.21
,5119724,חשבון פיקטיבי מח 10\30\60,1129733,שכון ובי אגח  6,"ש""ח",94745.16,110.58,0,104769.2
,5119724,חשבון פיקטיבי מח 10\30\60,1129741,שכון ובי אגח  7,"ש""ח",10044.42,100.03,0,10047.43
,5119724,חשבון פיקטיבי מח 10\30\60,1131523,מגדלי תיכון,"ש""ח",226,762.4,0,1723.02
,5119724,חשבון פיקטיבי מח 10\30\60,1132315,אשטרום קבוצה,"ש""ח",114.1,5520,0,6298.32
,5119724,חשבון פיקטיבי מח 10\30\60,1132323,אשטרום קב אגח א,"ש""ח",18248.95,110.77,0,20214.36
,5119724,חשבון פיקטיבי מח 10\30\60,1132331,אשטרום קב אגח ב,"ש""ח",7624.34,98.15,0,7483.29
,5119724,חשבון פיקטיבי מח 10\30\60,1132356,אינרום,"ש""ח",313,1299,0,4065.87
,5119724,חשבון פיקטיבי מח 10\30\60,1132828,סלקום     אגח ח,"ש""ח",33094.14,110.7,0,36635.21
,5119724,חשבון פיקטיבי מח 10\30\60,1132836,סלקום     אגח ט,"ש""ח",10664.68,99.98,0,10662.55
,5119724,חשבון פיקטיבי מח 10\30\60,1133040,בראק אן וי אגחג,"ש""ח",14952.3,107.27,0,16039.33
,5119724,חשבון פיקטיבי מח 10\30\60,1133149,אמות      אגח ד,"ש""ח",41822,114.68,0,47961.47
,5119724,חשבון פיקטיבי מח 10\30\60,1133289,אבגול     אגח ג,"ש""ח",5288.83,101.31,0,5358.11
,5119724,חשבון פיקטיבי מח 10\30\60,1133479,סאמיט     אגח ז,"ש""ח",6976.59,101.15,0,7056.82
,5119724,חשבון פיקטיבי מח 10\30\60,1133487,ארפורט    אגח ה,"ש""ח",61747.11,110.14,0,68008.27
,5119724,חשבון פיקטיבי מח 10\30\60,1133875,שפיר הנדסה,"ש""ח",402,2517,0,10118.34
,5119724,חשבון פיקטיבי מח 10\30\60,1133891,לייטסטון  אגח א,"ש""ח",4351.32,98.94,0,4305.2
,5119724,חשבון פיקטיבי מח 10\30\60,1133891,לייטסטון  אגח א,"ש""ח",0,0,0,4627.2
,5119724,חשבון פיקטיבי מח 10\30\60,1134139,קנון,"ש""ח",61,9666,0,5896.26
,5119724,חשבון פיקטיבי מח 10\30\60,1134402,אורמת טכנו,"ש""ח",140.24,31600,0,44315.84
,5119724,חשבון פיקטיבי מח 10\30\60,1134402,אורמת טכנו,"דולרים של ארה""ב",12.62,0,3.7286,47.05
,5119724,חשבון פיקטיבי מח 10\30\60,1135557,ממשל שקלית 0825,"ש""ח",1390797,95.81,0,1332522.61
,5119724,חשבון פיקטיבי מח 10\30\60,1135607,אשדר      אגח ד,"ש""ח",2104.81,100.29,0,2110.91
,5119724,חשבון פיקטיבי מח 10\30\60,1135664,דה לסר    אגח ה,"ש""ח",10028.73,96.99,0,9726.87
,5119724,חשבון פיקטיבי מח 10\30\60,1135888,שכון ובי אגח  8,"ש""ח",195462.23,105.05,0,205333.07
,5119724,חשבון פיקטיבי מח 10\30\60,1135912,ממשל צמודה 1025,"ש""ח",1033982,110.12,0,1138620.98
,5119724,חשבון פיקטיבי מח 10\30\60,1135920,מנורה הון התח ד,"ש""ח",9475,100.29,0,9502.48
,5119724,חשבון פיקטיבי מח 10\30\60,1136068,כלל מימון אגח י,"ש""ח",30314,99.76,0,30241.25
,5119724,חשבון פיקטיבי מח 10\30\60,1136134,שפיר הנדס אגח א,"ש""ח",6510.45,98.24,0,6395.87
,5119724,חשבון פיקטיבי מח 10\30\60,1136316,הראל הנפ אגח יא,"ש""ח",9475,100.19,0,9493
,5119724,חשבון פיקטיבי מח 10\30\60,1136464,קרסו מוט' אגח א,"ש""ח",9941.27,96.25,0,9568.47
,5119724,חשבון פיקטיבי מח 10\30\60,1136753,ריט 1     אגח ה,"ש""ח",22197.98,117.29,0,26036.01
,5119724,חשבון פיקטיבי מח 10\30\60,1137439,שלמה נדלן אגח ג,"ש""ח",3872.47,99.56,0,3855.43
,5119724,חשבון פיקטיבי מח 10\30\60,1137512,פתאל אירו אגח א,"ש""ח",7568.46,97.87,0,7407.25
,5119724,חשבון פיקטיבי מח 10\30\60,1137975,דה זראסאי אגח ג,"ש""ח",29602.88,56,0,16577.61
,5119724,חשבון פיקטיבי מח 10\30\60,1138114,אמות      אגח ה,"ש""ח",20563.43,98.58,0,20271.43
,5119724,חשבון פיקטיבי מח 10\30\60,1138163,הראל הנפ אגח יב,"ש""ח",7580,97.07,0,7357.91
,5119724,חשבון פיקטיבי מח 10\30\60,1138171,הראל הנפ אגח יג,"ש""ח",7580,95.98,0,7275.28
,5119724,חשבון פיקטיבי מח 10\30\60,1138544,ריט 1     אגח ו,"ש""ח",21271.01,117.53,0,24999.82
,5119724,חשבון פיקטיבי מח 10\30\60,1138650,עזריאלי   אגח ד,"ש""ח",79022.83,107.95,0,85305.14
,5119724,חשבון פיקטיבי מח 10\30\60,1138973,סלע נדלן  אגח ג,"ש""ח",25067,107.52,0,26952.04
,5119724,חשבון פיקטיבי מח 10\30\60,1139252,סלקום    אגח יא,"ש""ח",15710.39,97.92,0,15383.61
,5119724,חשבון פיקטיבי מח 10\30\60,1139286,מגדל הון  אגח ה,"ש""ח",28459,100.3,0,28544.38
,5119724,חשבון פיקטיבי מח 10\30\60,1139344,ממשל שקלית 0327,"ש""ח",1304065,93.32,0,1216953.46
,5119724,חשבון פיקטיבי מח 10\30\60,1139575,נמקו      אגח א,"ש""ח",9265.98,98.71,0,9146.45
,5119724,חשבון פיקטיבי מח 10\30\60,1139815,פניקס הון אגח ח,"ש""ח",24239,98.16,0,23793
,5119724,חשבון פיקטיבי מח 10\30\60,1139898,ספנסר     אגח ב,"ש""ח",11395.36,93.95,0,10705.94
,5119724,חשבון פיקטיבי מח 10\30\60,1140102,אשטרום קב אגח ג,"ש""ח",38247.28,97.01,0,37103.69
,5119724,חשבון פיקטיבי מח 10\30\60,1140151,נובולוג,"ש""ח",763,172.7,0,1317.7
,5119724,חשבון פיקטיבי מח 10\30\60,1140177,קופרליין  אגח ב,"ש""ח",7746.89,96.52,0,7477.3
,5119724,חשבון פיקטיבי מח 10\30\60,1140193,ממשל שקלית 0347,"ש""ח",1290664,93.01,0,1200446.59
,5119724,חשבון פיקטיבי מח 10\30\60,1140409,קליין     אגח ב,"ש""ח",5050.85,99.45,0,5023.07
,5119724,חשבון פיקטיבי מח 10\30\60,1140573,מניבים ריט,"ש""ח",1725,155.1,0,2675.48
,5119724,חשבון פיקטיבי מח 10\30\60,1140607,רבוע נדלן אגח ו,"ש""ח",46777,110.23,0,51562.29
,5119724,חשבון פיקטיבי מח 10\30\60,1140607,רבוע נדלן אגח ו,"ש""ח",0,0,0,563.27
,5119724,חשבון פיקטיבי מח 10\30\60,1140656,דור אלון  אגח ו,"ש""ח",3788.91,95.73,0,3627.12
,5119724,חשבון פיקטיבי מח 10\30\60,1140656,דור אלון  אגח ו,"ש""ח",0,0,0,1974.11
,5119724,חשבון פיקטיבי מח 10\30\60,1140847,ממשל צמודה 0527,"ש""ח",944885,109.98,0,1039184.52
,5119724,חשבון פיקטיבי מח 10\30\60,1140847,ממשל צמודה 0527,"ש""ח",0,0,0,7937.35
,5119724,חשבון פיקטיבי מח 10\30\60,1140854,פתאל אירו אגח ב,"ש""ח",4079.19,95.22,0,3884.2
,5119724,חשבון פיקטיבי מח 10\30\60,1141118,אנקור פרופ אגחא,"ש""ח",3381.02,99.49,0,3363.78
,5119724,חשבון פיקטיבי מח 10\30\60,1141191,דמרי      אגח ז,"ש""ח",1766.98,98.41,0,1738.89
,5119724,חשבון פיקטיבי מח 10\30\60,1141324,אורמד פארמ,"ש""ח",99,1458,0,1443.42
,5119724,חשבון פיקטיבי מח 10\30\60,1141415,פרטנר     אגח ו,"ש""ח",8079.02,98.75,0,7978.03
,5119724,חשבון פיקטיבי מח 10\30\60,1141571,או פי סי אנרגיה,"ש""ח",337,2371,0,7990.27
,5119724,חשבון פיקטיבי מח 10\30\60,1141829,קרסו מוט' אגח ג,"ש""ח",25782.07,93.1,0,24003.11
,5119724,חשבון פיקטיבי מח 10\30\60,1141852,פתאל אירו אגח ג,"ש""ח",17274.11,90.83,0,15690.07
,5119724,חשבון פיקטיבי מח 10\30\60,1141951,שפיר הנדס אגח ב,"ש""ח",18055.19,92.45,0,16692.02
,5119724,חשבון פיקטיבי מח 10\30\60,1141969,נאוויטס פטר יהש,"ש""ח",187,1920,0,3590.4
,5119724,חשבון פיקטיבי מח 10\30\60,1142231,אפי נכסים אגח ח,"ש""ח",157888.15,107.22,0,169287.67
,5119724,חשבון פיקטיבי מח 10\30\60,1142595,פז נפט    אגח ז,"ש""ח",30329.51,105.55,0,32012.8
,5119724,חשבון פיקטיבי מח 10\30\60,1142595,פז נפט    אגח ז,"ש""ח",0,0,0,207.28
,5119724,חשבון פיקטיבי מח 10\30\60,1142603,הרץ פרופר אגח א,"ש""ח",10358.46,74.89,0,7757.45
,5119724,חשבון פיקטיבי מח 10\30\60,1142645,אפריקה מג אגח ד,"ש""ח",6762.26,97.17,0,6570.89
,5119724,חשבון פיקטיבי מח 10\30\60,1142785,מגדל הון  אגח ו,"ש""ח",43556,94.54,0,41177.84
,5119724,חשבון פיקטיבי מח 10\30\60,1143080,סלקום    אגח יב,"ש""ח",35703.05,92.96,0,33189.56
,5119724,חשבון פיקטיבי מח 10\30\60,1143122,הראל הנפ אגח יד,"ש""ח",23019,87.63,0,20171.55
,5119724,חשבון פיקטיבי מח 10\30\60,1143130,הראל הנפ אגח טו,"ש""ח",21560,85.66,0,18468.3
,5119724,חשבון פיקטיבי מח 10\30\60,1143163,מישורים   אגח ח,"ש""ח",10322.59,107.07,0,11052.4
,5119724,חשבון פיקטיבי מח 10\30\60,1143395,סאמיט     אגח י,"ש""ח",8843.29,92.86,0,8211.88
